pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,sex_diff,sex_equal,district_diff,district_equal,education_diff,education_equal,marital_status_diff,marital_status_equal,B_year_diff,B_year_equal,employment_status_diff,employment_status_equal,industry_diff,industry_equal,main_activity_diff,main_activity_equal,age_match,overall_similarity
1012,0,,,35989.00950290241,36019.0,0.9998471802618207,0.0,1,0.0,1,0.0,1,0.0,1,26.0,0,2.0,0,35989.0,0,2.0,0,1,0.5555555555555556
1013,0,,,22.956480566497994,33.0,0.9999890692089831,0.0,1,0.0,1,2.0,0,1.0,0,21.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1014,0,,,8.12403840463596,14.0,0.9999945658470311,1.0,0,0.0,1,6.0,0,2.0,0,5.0,0,0.0,1,0.0,1,0.0,1,1,0.5555555555555556
1015,0,,,30.479501308256342,37.0,0.9999962711141789,0.0,1,0.0,1,5.0,0,0.0,1,30.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1016,0,,,35.651086939951774,55.0,0.9999996249255327,0.0,1,0.0,1,5.0,0,2.0,0,34.0,0,6.0,0,1.0,0,7.0,0,1,0.3333333333333333
1017,0,,,23.302360395462088,33.0,0.9999865868465032,1.0,0,0.0,1,1.0,0,0.0,1,21.0,0,0.0,1,0.0,1,10.0,0,0,0.4444444444444444
1018,0,,,4020.0332088180567,4041.0,0.9999923021063227,0.0,1,0.0,1,1.0,0,1.0,0,16.0,0,3.0,0,4020.0,0,0.0,1,0,0.3333333333333333
1019,0,,,8.366600265340756,14.0,0.999993190346413,1.0,0,0.0,1,2.0,0,0.0,1,4.0,0,0.0,1,0.0,1,7.0,0,0,0.4444444444444444
1020,0,,,3968.2230280063645,4014.0,0.9999976559152415,0.0,1,0.0,1,1.0,0,2.0,0,42.0,0,1.0,0,3968.0,0,0.0,1,0,0.3333333333333333
1021,0,,,9.433981132056603,15.0,0.999993387510239,0.0,1,0.0,1,7.0,0,0.0,1,6.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1022,0,,,34.72751070837067,50.0,0.9999768048885831,0.0,1,0.0,1,13.0,0,3.0,0,32.0,0,0.0,1,0.0,1,2.0,0,1,0.5555555555555556
1023,0,,,31.144823004794873,36.0,0.9999987987758592,1.0,0,0.0,1,2.0,0,0.0,1,31.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1024,0,,,56.7626637852735,68.0,0.9999889924612805,0.0,1,0.0,1,2.0,0,1.0,0,56.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1025,0,,,45.89117562233506,58.0,0.9999896091531045,0.0,1,0.0,1,8.0,0,1.0,0,45.0,0,4.0,0,0.0,1,0.0,1,1,0.5555555555555556
1026,0,,,55107.00267661089,55128.0,0.03544514413936162,1.0,0,0.0,1,1.0,0,0.0,1,17.0,0,2.0,0,55107.0,0,0.0,1,1,0.4444444444444444
1027,0,,,37117.0189805162,37162.0,0.9998368970008324,0.0,1,0.0,1,2.0,0,0.0,1,37.0,0,6.0,0,37117.0,0,0.0,1,0,0.4444444444444444
1028,0,,,35.35533905932738,42.0,0.9999967824333817,0.0,1,0.0,1,0.0,1,0.0,1,35.0,0,4.0,0,0.0,1,3.0,0,0,0.5555555555555556
1029,0,,,58112.010471158195,58157.0,0.03319179986032639,0.0,1,0.0,1,0.0,1,0.0,1,34.0,0,6.0,0,58112.0,0,5.0,0,1,0.5555555555555556
1030,0,,,76.58981655546643,88.0,0.9999881045883343,0.0,1,0.0,1,9.0,0,3.0,0,76.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1031,0,,,12.922847983320086,21.0,0.9999892033541035,0.0,1,0.0,1,2.0,0,1.0,0,9.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1032,0,,,16.61324772583615,26.0,0.9999895577498892,0.0,1,0.0,1,4.0,0,0.0,1,14.0,0,0.0,1,0.0,1,8.0,0,0,0.5555555555555556
1033,0,,,28.106938645110393,32.0,0.9999993114746107,1.0,0,0.0,1,2.0,0,1.0,0,28.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1034,0,,,21.656407827707714,31.0,0.9999912213300237,1.0,0,0.0,1,2.0,0,0.0,1,20.0,0,0.0,1,0.0,1,8.0,0,0,0.4444444444444444
1035,0,,,82901.00065741064,82916.0,0.9931075207948831,0.0,1,0.0,1,1.0,0,2.0,0,10.0,0,2.0,0,82901.0,0,0.0,1,1,0.4444444444444444
1036,0,,,10506.020987985888,10535.0,0.18428038090318344,1.0,0,0.0,1,2.0,0,0.0,1,20.0,0,6.0,0,10506.0,0,0.0,1,1,0.4444444444444444
1037,0,,,2186.2115634128368,2223.0,0.9997922729968803,0.0,1,0.0,1,4.0,0,0.0,1,30.0,0,3.0,0,2186.0,0,0.0,1,0,0.4444444444444444
1038,0,,,14970.022378072787,15004.0,0.9999603476416811,0.0,1,0.0,1,6.0,0,0.0,1,25.0,0,3.0,0,14970.0,0,0.0,1,0,0.4444444444444444
1039,0,,,13.638181696985855,22.0,0.9999864184878777,1.0,0,0.0,1,2.0,0,0.0,1,9.0,0,0.0,1,0.0,1,10.0,0,0,0.4444444444444444
1040,0,,,15208.055595637465,15255.0,0.9999020749982493,1.0,0,0.0,1,2.0,0,1.0,0,41.0,0,2.0,0,15208.0,0,0.0,1,1,0.3333333333333333
1041,0,,,10712.02137787262,10738.0,0.18048289677917628,1.0,0,0.0,1,4.0,0,0.0,1,21.0,0,0.0,1,10712.0,0,0.0,1,0,0.4444444444444444
1042,0,,,1415.7206645380295,1471.0,0.8141803799776136,0.0,1,0.0,1,10.0,0,0.0,1,44.0,0,2.0,0,1415.0,0,0.0,1,1,0.5555555555555556
1043,0,,,84131.00078449085,84149.0,0.023123339012297905,0.0,1,0.0,1,8.0,0,0.0,1,8.0,0,2.0,0,84131.0,0,0.0,1,1,0.5555555555555556
1044,0,,,20.149441679609886,24.0,0.9999991597638123,1.0,0,0.0,1,2.0,0,1.0,0,20.0,0,0.0,1,0.0,1,0.0,1,0,0.4444444444444444
1045,0,,,95112.00046786945,95127.0,0.020201764621772145,0.0,1,0.0,1,0.0,1,0.0,1,2.0,0,7.0,0,95112.0,0,6.0,0,1,0.5555555555555556
1046,0,,,22.93468988235943,32.0,0.9999946928109387,1.0,0,0.0,1,2.0,0,6.0,0,22.0,0,0.0,1,0.0,1,1.0,0,0,0.3333333333333333
1047,0,,,61.237243569579455,70.0,0.9999963936264702,0.0,1,0.0,1,4.0,0,0.0,1,61.0,0,3.0,0,0.0,1,2.0,0,0,0.4444444444444444
1048,0,,,53480.00285153321,53501.0,0.9882992774283307,0.0,1,0.0,1,0.0,1,0.0,1,17.0,0,4.0,0,53480.0,0,0.0,1,0,0.5555555555555556
1049,0,,,9.219544457292887,15.0,0.9999894180685772,1.0,0,0.0,1,2.0,0,0.0,1,0.0,1,4.0,0,0.0,1,8.0,0,1,0.5555555555555556
1050,0,,,10.344080432788601,17.0,0.9999886105974152,1.0,0,0.0,1,3.0,0,0.0,1,4.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1051,0,,,10.862780491200215,18.0,0.9999909589574706,1.0,0,0.0,1,2.0,0,0.0,1,7.0,0,0.0,1,0.0,1,8.0,0,0,0.4444444444444444
1052,0,,,47784.01144734502,47820.0,0.9998161228375605,1.0,0,0.0,1,0.0,1,0.0,1,33.0,0,2.0,0,47784.0,0,0.0,1,0,0.4444444444444444
1053,0,,,84121.01022931191,84170.0,0.022807284318300813,0.0,1,0.0,1,6.0,0,0.0,1,41.0,0,2.0,0,84121.0,0,0.0,1,1,0.5555555555555556
1054,0,,,14102.032087610636,14135.0,0.13752712155421942,1.0,0,0.0,1,2.0,0,0.0,1,30.0,0,0.0,1,14102.0,0,0.0,1,0,0.4444444444444444
1055,0,,,42.988370520409354,56.0,0.999990020906301,0.0,1,0.0,1,8.0,0,0.0,1,42.0,0,4.0,0,0.0,1,2.0,0,1,0.5555555555555556
1056,0,,,39099.00116371261,39112.0,0.9997214123023119,0.0,1,0.0,1,3.0,0,0.0,1,9.0,0,1.0,0,39099.0,0,0.0,1,0,0.4444444444444444
1057,0,,,97007.00572123645,97051.0,0.019804983144026234,0.0,1,0.0,1,9.0,0,1.0,0,32.0,0,0.0,1,97007.0,0,2.0,0,1,0.4444444444444444
1058,0,,,21.071307505705477,24.0,0.9999996228498733,1.0,0,0.0,1,0.0,1,1.0,0,21.0,0,0.0,1,0.0,1,1.0,0,0,0.4444444444444444
1059,0,,,33.090784215548595,37.0,0.9999992263730021,1.0,0,0.0,1,1.0,0,0.0,1,33.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1060,0,,,47530.028497782325,47585.0,0.040410402543026636,0.0,1,0.0,1,2.0,0,1.0,0,52.0,0,0.0,1,47530.0,0,0.0,1,0,0.4444444444444444
1061,0,,,50.714889332423866,62.0,0.9999909712627189,0.0,1,0.0,1,8.0,0,2.0,0,50.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1062,0,,,8.366600265340756,14.0,0.999993190346413,1.0,0,0.0,1,2.0,0,0.0,1,4.0,0,0.0,1,0.0,1,7.0,0,0,0.4444444444444444
1063,0,,,33012.013646549945,33043.0,0.9953863971479672,0.0,1,0.0,1,0.0,1,1.0,0,30.0,0,0.0,1,33012.0,0,0.0,1,0,0.5555555555555556
1064,0,,,89286.0041887865,89324.0,0.9866137524532589,0.0,1,0.0,1,2.0,0,0.0,1,26.0,0,2.0,0,89286.0,0,8.0,0,1,0.4444444444444444
1065,0,,,47712.00337441303,47738.0,0.04119714686605025,1.0,0,0.0,1,1.0,0,0.0,1,16.0,0,0.0,1,47712.0,0,8.0,0,1,0.4444444444444444
1066,0,,,40.11234224026316,45.0,0.9999989518754978,0.0,1,0.0,1,2.0,0,1.0,0,40.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1067,0,,,7.0710678118654755,12.0,0.9999981912034224,1.0,0,0.0,1,3.0,0,0.0,1,6.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1068,0,,,6.244997998398398,11.0,0.9999981927237817,1.0,0,0.0,1,3.0,0,0.0,1,5.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1069,0,,,621.0362308271556,632.0,0.9999998115572727,0.0,1,0.0,1,6.0,0,1.0,0,2.0,0,2.0,0,621.0,0,0.0,1,1,0.4444444444444444
1070,0,,,1801.0510820073928,1821.0,0.9999978018808849,0.0,1,0.0,1,6.0,0,0.0,1,12.0,0,2.0,0,1801.0,0,0.0,1,0,0.4444444444444444
1071,0,,,14969.018438094063,15001.0,0.9999601048994061,0.0,1,0.0,1,8.0,0,0.0,1,22.0,0,2.0,0,14969.0,0,0.0,1,0,0.4444444444444444
1072,0,,,82201.00485395541,82235.0,0.023347952391209237,0.0,1,0.0,1,3.0,0,1.0,0,28.0,0,2.0,0,82201.0,0,0.0,1,1,0.4444444444444444
1073,0,,,19.261360284258224,23.0,0.9999986793557563,0.0,1,0.0,1,0.0,1,1.0,0,19.0,0,0.0,1,0.0,1,3.0,0,0,0.5555555555555556
1074,0,,,14.933184523068078,27.0,0.9999868370004297,0.0,1,0.0,1,7.0,0,0.0,1,11.0,0,7.0,0,0.0,1,2.0,0,0,0.4444444444444444
1075,0,,,71.5122367151245,82.0,0.9999902734492273,0.0,1,0.0,1,8.0,0,3.0,0,71.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1076,0,,,44.23799272118933,51.0,0.9999972823303859,1.0,0,0.0,1,2.0,0,0.0,1,44.0,0,0.0,1,0.0,1,4.0,0,0,0.4444444444444444
1077,0,,,103.87011119662864,131.0,0.9987139405279103,0.0,1,0.0,1,2.0,0,1.0,0,28.0,0,0.0,1,0.0,1,100.0,0,0,0.4444444444444444
1078,0,,,13.341664064126334,24.0,0.9999855136572009,1.0,0,0.0,1,7.0,0,0.0,1,8.0,0,0.0,1,0.0,1,8.0,0,1,0.5555555555555556
1079,0,,,10712.003547422863,10726.0,0.1804892130622605,0.0,1,0.0,1,6.0,0,0.0,1,6.0,0,0.0,1,10712.0,0,2.0,0,0,0.4444444444444444
1080,0,,,45.12205669071391,50.0,0.9999985975146828,1.0,0,0.0,1,3.0,0,1.0,0,45.0,0,0.0,1,0.0,1,0.0,1,1,0.5555555555555556
1081,0,,,17.46424919657298,29.0,0.999982963037212,0.0,1,0.0,1,6.0,0,0.0,1,13.0,0,0.0,1,0.0,1,10.0,0,0,0.5555555555555556
1082,0,,,49234.021692321665,49286.0,0.04014164197008696,0.0,1,0.0,1,2.0,0,0.0,1,46.0,0,0.0,1,49234.0,0,4.0,0,0,0.4444444444444444
1083,0,,,56211.02108127907,56269.0,0.03435141123902952,1.0,0,0.0,1,8.0,0,1.0,0,48.0,0,0.0,1,56211.0,0,0.0,1,1,0.4444444444444444
1084,0,,,5.385164807134504,9.0,0.9999995101110756,1.0,0,0.0,1,1.0,0,1.0,0,5.0,0,0.0,1,0.0,1,1.0,0,0,0.3333333333333333
1085,0,,,49234.03092374217,49295.0,0.04013927652490212,0.0,1,0.0,1,2.0,0,0.0,1,55.0,0,0.0,1,49234.0,0,4.0,0,0,0.4444444444444444
1086,0,,,47114.01682089949,47161.0,0.041345543206465885,0.0,1,0.0,1,8.0,0,0.0,1,39.0,0,0.0,1,47114.0,0,0.0,1,0,0.5555555555555556
1087,0,,,49224.01724768103,49272.0,0.03918663518610588,0.0,1,0.0,1,3.0,0,2.0,0,41.0,0,2.0,0,49224.0,0,0.0,1,1,0.4444444444444444
1088,0,,,29.46183972531247,36.0,0.9999965454375113,0.0,1,0.0,1,1.0,0,1.0,0,29.0,0,0.0,1,0.0,1,5.0,0,0,0.4444444444444444
1089,0,,,18.520259177452136,27.0,0.9999932953285755,0.0,1,0.0,1,2.0,0,1.0,0,17.0,0,0.0,1,0.0,1,7.0,0,0,0.4444444444444444
1090,0,,,50592.00357764061,50618.0,0.9997493449195661,1.0,0,0.0,1,6.0,0,0.0,1,18.0,0,1.0,0,50592.0,0,0.0,1,0,0.3333333333333333
1091,0,,,50.20956084253277,57.0,0.9999972957204541,0.0,1,0.0,1,2.0,0,1.0,0,50.0,0,0.0,1,0.0,1,4.0,0,0,0.4444444444444444
1092,0,,,56107.00629154972,56141.0,0.03470401962539238,0.0,1,0.0,1,1.0,0,0.0,1,26.0,0,2.0,0,56107.0,0,5.0,0,1,0.4444444444444444
1093,0,,,17312.016722496544,17339.0,0.9999434705727567,0.0,1,0.0,1,1.0,0,1.0,0,24.0,0,1.0,0,17312.0,0,0.0,1,0,0.3333333333333333
1094,0,,,41004.04849524008,41071.0,0.04820452512416995,0.0,1,0.0,1,2.0,0,0.0,1,63.0,0,0.0,1,41004.0,0,2.0,0,0,0.4444444444444444
1095,0,,,79111.000189607,79121.0,0.02460773919713466,1.0,0,0.0,1,2.0,0,0.0,1,3.0,0,4.0,0,79111.0,0,0.0,1,1,0.4444444444444444
1096,0,,,81310.00012913541,81317.0,0.023789353881021658,1.0,0,0.0,1,2.0,0,0.0,1,4.0,0,0.0,1,81310.0,0,0.0,1,0,0.4444444444444444
1097,0,,,8.602325267042627,14.0,0.999990732864781,1.0,0,0.0,1,1.0,0,2.0,0,2.0,0,0.0,1,0.0,1,8.0,0,1,0.4444444444444444
1098,0,,,29993.00846864149,30023.0,0.9999210080576132,0.0,1,0.0,1,2.0,0,0.0,1,22.0,0,4.0,0,29993.0,0,2.0,0,1,0.4444444444444444
1099,0,,,33192.0003615329,33202.0,0.9950738390378875,1.0,0,0.0,1,3.0,0,1.0,0,3.0,0,2.0,0,33192.0,0,0.0,1,1,0.3333333333333333
1100,0,,,47114.00170862161,47135.0,0.041011718466177904,0.0,1,0.0,1,6.0,0,0.0,1,10.0,0,0.0,1,47114.0,0,5.0,0,1,0.5555555555555556
1101,0,,,64911.003273713155,64936.0,0.029849954850658444,0.0,1,0.0,1,0.0,1,0.0,1,20.0,0,0.0,1,64911.0,0,5.0,0,0,0.5555555555555556
1102,0,,,23.259406699226016,29.0,0.9999983432297802,0.0,1,0.0,1,2.0,0,2.0,0,23.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1103,0,,,49.040799340956916,59.0,0.999986468640782,1.0,0,0.0,1,10.0,0,0.0,1,48.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1104,0,,,46.36809247747852,54.0,0.9999956274231315,0.0,1,0.0,1,0.0,1,3.0,0,46.0,0,0.0,1,0.0,1,5.0,0,0,0.5555555555555556
1105,0,,,43128.01345993112,43165.0,0.9996736058448179,0.0,1,0.0,1,0.0,1,1.0,0,34.0,0,2.0,0,43128.0,0,0.0,1,1,0.5555555555555556
1106,0,,,49233.00934332574,49269.0,0.03983824275599701,0.0,1,0.0,1,4.0,0,0.0,1,30.0,0,0.0,1,49233.0,0,2.0,0,1,0.5555555555555556
1107,0,,,5.744562646538029,11.0,0.9999977639918606,0.0,1,0.0,1,2.0,0,3.0,0,4.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1108,0,,,62021.00079811676,62036.0,0.031566274895585944,0.0,1,0.0,1,1.0,0,1.0,0,9.0,0,4.0,0,62021.0,0,0.0,1,1,0.4444444444444444
1109,0,,,24.454038521274967,34.0,0.9999908814139692,1.0,0,0.0,1,2.0,0,0.0,1,23.0,0,0.0,1,0.0,1,8.0,0,0,0.4444444444444444
1110,0,,,30.512292604784715,39.0,0.9999960747111721,1.0,0,0.0,1,2.0,0,1.0,0,30.0,0,0.0,1,0.0,1,5.0,0,1,0.4444444444444444
1111,0,,,65.58200972827838,81.0,0.9999731759358013,0.0,1,0.0,1,14.0,0,3.0,0,64.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1112,0,,,34898.00442718752,34921.0,0.999866997801889,0.0,1,0.0,1,2.0,0,0.0,1,17.0,0,4.0,0,34898.0,0,0.0,1,0,0.4444444444444444
1113,0,,,12.922847983320086,21.0,0.9999914460767177,1.0,0,0.0,1,8.0,0,1.0,0,10.0,0,0.0,1,0.0,1,1.0,0,0,0.3333333333333333
1114,0,,,17.60681686165901,26.0,0.9999932993940731,0.0,1,0.0,1,2.0,0,1.0,0,16.0,0,0.0,1,0.0,1,7.0,0,0,0.4444444444444444
1115,0,,,57988.00971752695,58029.0,0.9953181154550388,1.0,0,0.0,1,6.0,0,0.0,1,33.0,0,1.0,0,57988.0,0,0.0,1,1,0.4444444444444444
1116,0,,,84131.00032092807,84141.0,0.023232262648820945,0.0,1,0.0,1,2.0,0,1.0,0,7.0,0,0.0,1,84131.0,0,0.0,1,0,0.4444444444444444
1117,0,,,31.160872901765767,35.0,0.9999986516628208,0.0,1,0.0,1,0.0,1,1.0,0,31.0,0,0.0,1,0.0,1,3.0,0,0,0.5555555555555556
1118,0,,,28.583211855912904,43.0,0.9999887692111338,0.0,1,0.0,1,2.0,0,2.0,0,27.0,0,4.0,0,0.0,1,8.0,0,1,0.4444444444444444
1119,0,,,67.92643079096678,82.0,0.9999834432898482,0.0,1,0.0,1,5.0,0,0.0,1,67.0,0,0.0,1,0.0,1,10.0,0,0,0.5555555555555556
1120,0,,,27900.003727598316,27920.0,0.9999291278284711,0.0,1,0.0,1,2.0,0,0.0,1,14.0,0,2.0,0,27900.0,0,2.0,0,1,0.4444444444444444
1121,0,,,14102.455885412299,14260.0,0.1359869595699057,0.0,1,0.0,1,2.0,0,1.0,0,57.0,0,0.0,1,14102.0,0,98.0,0,1,0.4444444444444444
1122,0,,,36.78314831549904,49.0,0.9999926930476969,0.0,1,0.0,1,4.0,0,0.0,1,36.0,0,4.0,0,0.0,1,5.0,0,1,0.5555555555555556
1123,0,,,49893.00101216602,49908.0,0.9997622101965594,0.0,1,0.0,1,8.0,0,1.0,0,6.0,0,0.0,1,49893.0,0,0.0,1,1,0.5555555555555556
1124,0,,,32.41913015489465,39.0,0.9999974544733854,1.0,0,0.0,1,1.0,0,0.0,1,32.0,0,5.0,0,0.0,1,0.0,1,0,0.4444444444444444
1125,0,,,42.391036788453285,51.0,0.9999957753833756,0.0,1,0.0,1,5.0,0,2.0,0,42.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1126,0,,,31008.034168582824,31057.0,0.062364636619159364,1.0,0,0.0,1,1.0,0,0.0,1,46.0,0,0.0,1,31008.0,0,1.0,0,0,0.3333333333333333
1127,0,,,64911.00697878596,64945.0,0.029852528104737375,1.0,0,0.0,1,2.0,0,0.0,1,30.0,0,0.0,1,64911.0,0,1.0,0,1,0.4444444444444444
1128,0,,,56211.01890199109,56262.0,0.03431495243289828,0.0,1,0.0,1,2.0,0,1.0,0,46.0,0,0.0,1,56211.0,0,2.0,0,1,0.4444444444444444
1129,0,,,71.17583859709698,92.0,0.9999778846467561,0.0,1,0.0,1,6.0,0,0.0,1,70.0,0,7.0,0,0.0,1,9.0,0,1,0.5555555555555556
1130,0,,,13.92838827718412,24.0,0.9999851040557935,0.0,1,0.0,1,3.0,0,2.0,0,9.0,0,0.0,1,0.0,1,10.0,0,0,0.4444444444444444
1131,0,,,5879.088364704174,5918.0,0.9999879063653417,1.0,0,0.0,1,1.0,0,0.0,1,32.0,0,3.0,0,5879.0,0,2.0,0,1,0.3333333333333333
1132,0,,,97007.00564392244,97044.0,0.01977365103012929,1.0,0,0.0,1,2.0,0,1.0,0,33.0,0,0.0,1,97007.0,0,0.0,1,1,0.4444444444444444
1133,0,,,46304.0321678361,46371.0,0.041796385848279716,0.0,1,0.0,1,13.0,0,1.0,0,53.0,0,0.0,1,46304.0,0,0.0,1,1,0.5555555555555556
1134,0,,,50.882216932834204,63.0,0.999988447918193,0.0,1,0.0,1,9.0,0,2.0,0,50.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1135,0,,,14102.121187963177,14170.0,0.13614908441957618,0.0,1,0.0,1,2.0,0,1.0,0,58.0,0,0.0,1,14102.0,0,7.0,0,1,0.4444444444444444
1136,0,,,28.809720581775867,38.0,0.9999940544741913,1.0,0,0.0,1,3.0,0,0.0,1,28.0,0,0.0,1,0.0,1,6.0,0,0,0.4444444444444444
1137,0,,,13922.033077104794,13959.0,0.13968058173108777,1.0,0,0.0,1,2.0,0,0.0,1,30.0,0,4.0,0,13922.0,0,0.0,1,1,0.4444444444444444
1138,0,,,16.703293088490067,25.0,0.9999931849402462,0.0,1,0.0,1,2.0,0,1.0,0,15.0,0,0.0,1,0.0,1,7.0,0,0,0.4444444444444444
1139,0,,,49.13247398615299,62.0,0.999985664559809,1.0,0,0.0,1,10.0,0,3.0,0,48.0,0,0.0,1,0.0,1,0.0,1,1,0.5555555555555556
1140,0,,,11904.00172211009,11913.0,0.9999959288612745,0.0,1,0.0,1,6.0,0,1.0,0,0.0,1,2.0,0,11904.0,0,0.0,1,1,0.5555555555555556
1141,0,,,21.118712081942874,30.0,0.9999891859065101,0.0,1,0.0,1,9.0,0,0.0,1,19.0,0,0.0,1,0.0,1,2.0,0,0,0.5555555555555556
1142,0,,,24.79919353527449,35.0,0.999989246426647,0.0,1,0.0,1,2.0,0,1.0,0,23.0,0,0.0,1,0.0,1,9.0,0,0,0.4444444444444444
1143,0,,,8.602325267042627,16.0,0.9999937520399932,0.0,1,0.0,1,3.0,0,2.0,0,5.0,0,0.0,1,0.0,1,6.0,0,0,0.4444444444444444
1144,0,,,84111.00230053141,84136.0,0.022976479031267205,0.0,1,0.0,1,5.0,0,0.0,1,19.0,0,0.0,1,84111.0,0,1.0,0,0,0.4444444444444444
1145,0,,,73073.00584347136,73107.0,0.9980300494948018,0.0,1,0.0,1,2.0,0,0.0,1,29.0,0,3.0,0,73073.0,0,0.0,1,0,0.4444444444444444
1146,0,,,109.36635680134911,149.0,0.9987088059020014,0.0,1,0.0,1,5.0,0,0.0,1,44.0,0,0.0,1,0.0,1,100.0,0,0,0.5555555555555556
1147,0,,,14102.164266523065,14175.0,0.135597997619488,0.0,1,0.0,1,2.0,0,1.0,0,68.0,0,0.0,1,14102.0,0,2.0,0,1,0.4444444444444444
1148,0,,,37.403208418530085,45.0,0.9999960357908788,1.0,0,0.0,1,2.0,0,0.0,1,37.0,0,0.0,1,0.0,1,5.0,0,0,0.4444444444444444
1149,0,,,71.20393247567159,84.0,0.9999776450101072,0.0,1,0.0,1,13.0,0,1.0,0,70.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1150,0,,,21.447610589527216,28.0,0.9999974837481526,1.0,0,0.0,1,1.0,0,1.0,0,21.0,0,0.0,1,0.0,1,4.0,0,0,0.3333333333333333
1151,0,,,18.894443627691185,27.0,0.9999871768994159,1.0,0,0.0,1,10.0,0,0.0,1,16.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
1152,0,,,49222.02053959183,49278.0,0.039250211944062974,0.0,1,0.0,1,2.0,0,1.0,0,44.0,0,0.0,1,49222.0,0,9.0,0,1,0.4444444444444444
1153,0,,,82905.000042217,82910.0,0.9928973846575213,1.0,0,0.0,1,1.0,0,0.0,1,2.0,0,1.0,0,82905.0,0,0.0,1,0,0.3333333333333333
1154,0,,,37.92097045171708,48.0,0.9999910220951792,0.0,1,0.0,1,2.0,0,1.0,0,37.0,0,0.0,1,0.0,1,8.0,0,0,0.4444444444444444
1155,0,,,76.40026177965623,87.0,0.9999911904757739,0.0,1,0.0,1,6.0,0,0.0,1,76.0,0,0.0,1,0.0,1,5.0,0,0,0.5555555555555556
1156,0,,,36.345563690772494,53.0,0.9999789618234062,0.0,1,0.0,1,10.0,0,1.0,0,34.0,0,0.0,1,0.0,1,8.0,0,1,0.5555555555555556
1157,0,,,4408.064541269785,4439.0,0.9987311196161147,0.0,1,0.0,1,2.0,0,0.0,1,23.0,0,6.0,0,4408.0,0,0.0,1,0,0.4444444444444444
1158,0,,,27010.004776008464,27028.0,0.9956539980269373,0.0,1,0.0,1,0.0,1,1.0,0,16.0,0,1.0,0,27010.0,0,0.0,1,0,0.4444444444444444
1159,0,,,34.307433596816885,41.0,0.999997397737317,0.0,1,0.0,1,2.0,0,1.0,0,34.0,0,4.0,0,0.0,1,0.0,1,0,0.4444444444444444
1160,0,,,62.32976816898969,79.0,0.9999781115589176,0.0,1,0.0,1,8.0,0,0.0,1,61.0,0,0.0,1,0.0,1,10.0,0,0,0.5555555555555556
1161,0,,,27.386127875258307,34.0,0.9999973356950952,1.0,0,0.0,1,4.0,0,0.0,1,27.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1162,0,,,14100.015106374887,14126.0,0.9999284693279467,1.0,0,0.0,1,5.0,0,0.0,1,20.0,0,0.0,1,14100.0,0,0.0,1,0,0.4444444444444444
1163,0,,,12.36931687685298,21.0,0.9999848145390432,0.0,1,0.0,1,9.0,0,0.0,1,6.0,0,0.0,1,0.0,1,6.0,0,0,0.5555555555555556
1164,0,,,35.4682957019364,44.0,0.9999957248501623,0.0,1,0.0,1,5.0,0,2.0,0,35.0,0,0.0,1,0.0,1,2.0,0,0,0.4444444444444444
1165,0,,,9756.06703544005,9798.0,0.6871443249743234,0.0,1,0.0,1,2.0,0,0.0,1,36.0,0,2.0,0,9756.0,0,2.0,0,1,0.4444444444444444
1166,0,,,39732.00218967073,39748.0,0.5864940684540946,0.0,1,0.0,1,1.0,0,0.0,1,13.0,0,2.0,0,39732.0,0,0.0,1,0,0.4444444444444444
1167,0,,,10506.008043019956,10527.0,0.18427592159320716,1.0,0,0.0,1,10.0,0,0.0,1,8.0,0,2.0,0,10506.0,0,0.0,1,1,0.4444444444444444
1168,0,,,60.01666435249463,62.0,0.9999997232896045,0.0,1,0.0,1,1.0,0,1.0,0,60.0,0,0.0,1,0.0,1,0.0,1,0,0.5555555555555556
